settlement-id	order-id	sku	amount-type	amount-description	amount
17239876544	685-1740912-2102977	JAVY-MOC-6OZ	ItemPrice	Tax	1.64
17239876544	685-1740912-2102977	JAVY-MOC-6OZ	ItemPrice	Shipping	5.99
17239876544	685-1740912-2102977	JAVY-MOC-6OZ	ItemFees	Commission	-3.83
17239876544	685-1740912-2102977	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.7
17239876544	724-2615625-1902591	JAVY-ORIG-6OZ	ItemPrice	Principal	50.02
17239876544	724-2615625-1902591	JAVY-ORIG-6OZ	ItemPrice	Tax	2.76
17239876544	724-2615625-1902591	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876544	724-2615625-1902591	JAVY-ORIG-6OZ	ItemFees	Commission	-7.5
17239876544	724-2615625-1902591	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.16
17239876544	967-7075837-9233449	JAVY-MOC-18OZ	ItemPrice	Principal	56.35
17239876544	967-7075837-9233449	JAVY-MOC-18OZ	ItemPrice	Tax	3.29
17239876544	967-7075837-9233449	JAVY-MOC-18OZ	ItemFees	Commission	-8.45
17239876544	967-7075837-9233449	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.35
17239876544	933-2506671-9618008	JAVY-CAR-6OZ	ItemPrice	Principal	28.13
17239876544	933-2506671-9618008	JAVY-CAR-6OZ	ItemPrice	Tax	2.03
17239876544	933-2506671-9618008	JAVY-CAR-6OZ	ItemPrice	Shipping	3.99
17239876544	933-2506671-9618008	JAVY-CAR-6OZ	ItemFees	Commission	-4.22
17239876544	933-2506671-9618008	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.06
17239876544	223-1807933-4440364	JAVY-MUG	ItemPrice	Principal	60.81
17239876544	223-1807933-4440364	JAVY-MUG	ItemPrice	Tax	5.42
17239876544	223-1807933-4440364	JAVY-MUG	ItemPrice	Shipping	3.99
17239876544	223-1807933-4440364	JAVY-MUG	ItemFees	Commission	-9.12
17239876544	786-8109602-5623711	JAVY-DEC-6OZ	ItemPrice	Principal	28.62
17239876544	786-8109602-5623711	JAVY-DEC-6OZ	ItemPrice	Tax	1.72
17239876544	786-8109602-5623711	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876544	786-8109602-5623711	JAVY-DEC-6OZ	ItemFees	Commission	-4.29
17239876544	786-8109602-5623711	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.71
17239876544	473-3686370-9126515	JAVY-ORIG-6OZ	ItemPrice	Principal	24.02
17239876544	473-3686370-9126515	JAVY-ORIG-6OZ	ItemPrice	Tax	2.21
17239876544	473-3686370-9126515	JAVY-ORIG-6OZ	ItemFees	Commission	-3.6
17239876544	473-3686370-9126515	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.89
17239876544	712-1480221-8297449	JAVY-MUG	ItemPrice	Principal	19.93
17239876544	712-1480221-8297449	JAVY-MUG	ItemPrice	Tax	1.22
17239876544	712-1480221-8297449	JAVY-MUG	ItemFees	Commission	-2.99
17239876544	712-1480221-8297449	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-3.49
17239876544	825-7438095-2840092	JAVY-DEC-6OZ	ItemPrice	Principal	26.05
17239876544	825-7438095-2840092	JAVY-DEC-6OZ	ItemPrice	Tax	2.51
17239876544	825-7438095-2840092	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876544	825-7438095-2840092	JAVY-DEC-6OZ	ItemFees	Commission	-3.91
17239876544	825-7438095-2840092	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.28
17239876544	624-5505882-2426438	JAVY-MOC-18OZ	ItemPrice	Principal	58.25
17239876544	624-5505882-2426438	JAVY-MOC-18OZ	ItemPrice	Tax	4.41
17239876544	624-5505882-2426438	JAVY-MOC-18OZ	ItemPrice	Shipping	5.99
17239876544	624-5505882-2426438	JAVY-MOC-18OZ	ItemFees	Commission	-8.74
17239876544	624-5505882-2426438	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.95
17239876544	838-4866792-4919984	JAVY-CAR-6OZ	ItemPrice	Principal	55.68
17239876544	838-4866792-4919984	JAVY-CAR-6OZ	ItemPrice	Tax	3.25
17239876544	838-4866792-4919984	JAVY-CAR-6OZ	ItemFees	Commission	-8.35
17239876544	838-4866792-4919984	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.09
17239876544	876-2648950-3425171	JAVY-MOC-6OZ	ItemPrice	Principal	26.73
17239876544	876-2648950-3425171	JAVY-MOC-6OZ	ItemPrice	Tax	2.16
17239876544	876-2648950-3425171	JAVY-MOC-6OZ	ItemFees	Commission	-4.01
17239876544	876-2648950-3425171	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.68
17239876544	854-1847445-9514273	JAVY-ORIG-18OZ	ItemPrice	Principal	49.94
17239876544	854-1847445-9514273	JAVY-ORIG-18OZ	ItemPrice	Tax	4.65
17239876544	854-1847445-9514273	JAVY-ORIG-18OZ	ItemFees	Commission	-7.49
17239876544	854-1847445-9514273	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.94
17239876544	361-6926678-8982782	JAVY-DEC-6OZ	ItemPrice	Principal	85.65
17239876544	361-6926678-8982782	JAVY-DEC-6OZ	ItemPrice	Tax	6.81
17239876544	361-6926678-8982782	JAVY-DEC-6OZ	ItemFees	Commission	-12.85
17239876544	361-6926678-8982782	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.24
17239876544	883-2635732-9364502	JAVY-ORIG-6OZ	ItemPrice	Principal	25.49
17239876544	883-2635732-9364502	JAVY-ORIG-6OZ	ItemPrice	Tax	2.28
17239876544	883-2635732-9364502	JAVY-ORIG-6OZ	ItemFees	Commission	-3.82
17239876544	883-2635732-9364502	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.46
17239876544	329-1994533-6727630	JAVY-MOC-6OZ	ItemPrice	Principal	24.98
17239876544	329-1994533-6727630	JAVY-MOC-6OZ	ItemPrice	Tax	1.56
17239876544	329-1994533-6727630	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876544	329-1994533-6727630	JAVY-MOC-6OZ	ItemFees	Commission	-3.75
17239876544	329-1994533-6727630	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.28
17239876544	266-1786464-2370658	JAVY-VAN-6OZ	ItemPrice	Principal	74.76
17239876544	266-1786464-2370658	JAVY-VAN-6OZ	ItemPrice	Tax	5.11
17239876544	266-1786464-2370658	JAVY-VAN-6OZ	ItemPrice	Shipping	3.99
17239876544	266-1786464-2370658	JAVY-VAN-6OZ	ItemFees	Commission	-11.21
17239876544	266-1786464-2370658	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.65
17239876544	749-1898295-7997140	JAVY-MOC-18OZ	ItemPrice	Principal	124.98
17239876544	749-1898295-7997140	JAVY-MOC-18OZ	ItemPrice	Tax	10.35
17239876544	749-1898295-7997140	JAVY-MOC-18OZ	ItemPrice	Shipping	3.99
17239876544	749-1898295-7997140	JAVY-MOC-18OZ	ItemFees	Commission	-18.75
17239876544	749-1898295-7997140	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.48
17239876544	318-7524216-3556272	JAVY-ORIG-6OZ	ItemPrice	Principal	25.33
17239876544	318-7524216-3556272	JAVY-ORIG-6OZ	ItemPrice	Tax	1.39
17239876544	318-7524216-3556272	JAVY-ORIG-6OZ	ItemFees	Commission	-3.8
17239876544	318-7524216-3556272	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.92
17239876544	805-6473120-1453966	JAVY-DEC-18OZ	ItemPrice	Principal	114.94
17239876544	805-6473120-1453966	JAVY-DEC-18OZ	ItemPrice	Tax	9.16
17239876544	805-6473120-1453966	JAVY-DEC-18OZ	ItemPrice	Shipping	3.99
17239876544	805-6473120-1453966	JAVY-DEC-18OZ	ItemFees	Commission	-17.24
17239876544	363-1031800-5410391	JAVY-VAN-6OZ	ItemPrice	Principal	27.83
17239876544	363-1031800-5410391	JAVY-VAN-6OZ	ItemPrice	Tax	2.07
17239876544	363-1031800-5410391	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876544	363-1031800-5410391	JAVY-VAN-6OZ	ItemFees	Commission	-4.17
17239876544	363-1031800-5410391	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.45
17239876544	178-4986191-2642786	JAVY-MOC-6OZ	ItemPrice	Principal	53.52
17239876544	178-4986191-2642786	JAVY-MOC-6OZ	ItemPrice	Tax	3.25
17239876544	178-4986191-2642786	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876544	178-4986191-2642786	JAVY-MOC-6OZ	ItemFees	Commission	-8.03
17239876544	178-4986191-2642786	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.77
17239876544	855-3046516-7074179	JAVY-ORIG-18OZ	ItemPrice	Principal	51.61
17239876544	855-3046516-7074179	JAVY-ORIG-18OZ	ItemPrice	Tax	2.58
17239876544	855-3046516-7074179	JAVY-ORIG-18OZ	ItemFees	Commission	-7.74
17239876544	855-3046516-7074179	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.48
17239876544	586-3305936-4027073	JAVY-MUG	ItemPrice	Principal	19.36
17239876544	586-3305936-4027073	JAVY-MUG	ItemPrice	Tax	1.44
17239876544	586-3305936-4027073	JAVY-MUG	ItemFees	Commission	-2.9
17239876544	341-3704402-4938298	JAVY-START	ItemPrice	Principal	44.25
17239876544	341-3704402-4938298	JAVY-START	ItemPrice	Tax	2.71
17239876544	341-3704402-4938298	JAVY-START	ItemPrice	Shipping	3.99
17239876544	341-3704402-4938298	JAVY-START	ItemFees	Commission	-6.64
17239876544	642-4174076-8718185	JAVY-CAR-18OZ	ItemPrice	Principal	117.8
17239876544	642-4174076-8718185	JAVY-CAR-18OZ	ItemPrice	Tax	6.83
17239876544	642-4174076-8718185	JAVY-CAR-18OZ	ItemFees	Commission	-17.67
17239876544	642-4174076-8718185	JAVY-CAR-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.31
17239876544	844-2022366-9779833	JAVY-MOC-6OZ	ItemPrice	Principal	27.15
17239876544	844-2022366-9779833	JAVY-MOC-6OZ	ItemPrice	Tax	1.52
17239876544	844-2022366-9779833	JAVY-MOC-6OZ	ItemFees	Commission	-4.07
17239876544	844-2022366-9779833	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.3
17239876544	937-4945132-5786683	JAVY-CAR-6OZ	ItemPrice	Principal	25.96
17239876544	937-4945132-5786683	JAVY-CAR-6OZ	ItemPrice	Tax	2.46
17239876544	937-4945132-5786683	JAVY-CAR-6OZ	ItemPrice	Shipping	3.99
17239876544	937-4945132-5786683	JAVY-CAR-6OZ	ItemFees	Commission	-3.89
17239876544	937-4945132-5786683	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.25
17239876544	677-8612550-2657438	JAVY-MOC-6OZ	ItemPrice	Principal	26.82
17239876544	677-8612550-2657438	JAVY-MOC-6OZ	ItemPrice	Tax	2.61
17239876544	677-8612550-2657438	JAVY-MOC-6OZ	ItemFees	Commission	-4.02
17239876544	890-1535776-1409684	JAVY-ORIG-6OZ	ItemPrice	Principal	50.54
17239876544	890-1535776-1409684	JAVY-ORIG-6OZ	ItemPrice	Tax	2.87
17239876544	890-1535776-1409684	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876544	890-1535776-1409684	JAVY-ORIG-6OZ	ItemFees	Commission	-7.58
17239876544	890-1535776-1409684	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.82
17239876544	609-3863988-6130159	JAVY-MOC-6OZ	ItemPrice	Principal	27.69
17239876544	609-3863988-6130159	JAVY-MOC-6OZ	ItemPrice	Tax	1.5
17239876544	609-3863988-6130159	JAVY-MOC-6OZ	ItemFees	Commission	-4.15
17239876544	609-3863988-6130159	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.09
17239876544	714-2310479-1836346	JAVY-MUG	ItemPrice	Principal	19.7
17239876544	714-2310479-1836346	JAVY-MUG	ItemPrice	Tax	1.15
17239876544	714-2310479-1836346	JAVY-MUG	ItemPrice	Shipping	3.99
17239876544	714-2310479-1836346	JAVY-MUG	ItemFees	Commission	-2.95
17239876544	714-2310479-1836346	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-3.93
17239876544	493-2293403-6967026	JAVY-CBKIT	ItemPrice	Principal	32.6
17239876544	493-2293403-6967026	JAVY-CBKIT	ItemPrice	Tax	2.57
17239876544	493-2293403-6967026	JAVY-CBKIT	ItemFees	Commission	-4.89
17239876544	493-2293403-6967026	JAVY-CBKIT	ItemFees	FBAPerUnitFulfillmentFee	-5.89
17239876544	647-1810616-1883168	JAVY-VAN-6OZ	ItemPrice	Principal	24.38
17239876544	647-1810616-1883168	JAVY-VAN-6OZ	ItemPrice	Tax	2.27
17239876544	647-1810616-1883168	JAVY-VAN-6OZ	ItemFees	Commission	-3.66
17239876544	647-1810616-1883168	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.81
17239876544	125-1564219-1324604	JAVY-MUG	ItemPrice	Principal	20.24
17239876544	125-1564219-1324604	JAVY-MUG	ItemPrice	Tax	1.95
17239876544	125-1564219-1324604	JAVY-MUG	ItemPrice	Shipping	3.99
17239876544	125-1564219-1324604	JAVY-MUG	ItemFees	Commission	-3.04
17239876544	125-1564219-1324604	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-4.6
17239876544	913-2528036-5521177	JAVY-VAN-18OZ	ItemPrice	Principal	54.66
17239876544	913-2528036-5521177	JAVY-VAN-18OZ	ItemPrice	Tax	3.21
17239876544	913-2528036-5521177	JAVY-VAN-18OZ	ItemFees	Commission	-8.2
17239876544	237-6539891-2899381	JAVY-CAR-6OZ	ItemPrice	Principal	26.4
17239876544	237-6539891-2899381	JAVY-CAR-6OZ	ItemPrice	Tax	1.43
17239876544	237-6539891-2899381	JAVY-CAR-6OZ	ItemFees	Commission	-3.96
17239876544	492-8622896-5946278	JAVY-START	ItemPrice	Principal	45.06
17239876544	492-8622896-5946278	JAVY-START	ItemPrice	Tax	2.89
17239876544	492-8622896-5946278	JAVY-START	ItemPrice	Shipping	3.99
17239876544	492-8622896-5946278	JAVY-START	ItemFees	Commission	-6.76
17239876544	492-8622896-5946278	JAVY-START	ItemFees	FBAPerUnitFulfillmentFee	-4.49
17239876544	606-7309229-4733590	JAVY-MOC-6OZ	ItemPrice	Principal	24.66
17239876544	606-7309229-4733590	JAVY-MOC-6OZ	ItemPrice	Tax	1.49
17239876544	606-7309229-4733590	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876544	606-7309229-4733590	JAVY-MOC-6OZ	ItemFees	Commission	-3.7
17239876544	308-8398218-3671053	JAVY-VAN-6OZ	ItemPrice	Principal	52.02
17239876544	308-8398218-3671053	JAVY-VAN-6OZ	ItemPrice	Tax	4.97
17239876544	308-8398218-3671053	JAVY-VAN-6OZ	ItemPrice	Shipping	3.99
17239876544	308-8398218-3671053	JAVY-VAN-6OZ	ItemFees	Commission	-7.8
17239876544	308-8398218-3671053	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.46
17239876544	112-5655586-6967011	JAVY-VAN-6OZ	ItemPrice	Principal	24.96
17239876544	112-5655586-6967011	JAVY-VAN-6OZ	ItemPrice	Tax	1.7
17239876544	112-5655586-6967011	JAVY-VAN-6OZ	ItemPrice	Shipping	3.99
17239876544	112-5655586-6967011	JAVY-VAN-6OZ	ItemFees	Commission	-3.74
17239876544	112-5655586-6967011	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.2
17239876544	560-9932207-1882460	JAVY-ORIG-18OZ	ItemPrice	Principal	100.36
17239876544	560-9932207-1882460	JAVY-ORIG-18OZ	ItemPrice	Tax	8.5
17239876544	560-9932207-1882460	JAVY-ORIG-18OZ	ItemFees	Commission	-15.05
17239876544	327-2159218-2820783	JAVY-ORIG-6OZ	ItemPrice	Principal	23.92
17239876544	327-2159218-2820783	JAVY-ORIG-6OZ	ItemPrice	Tax	1.42
17239876544	327-2159218-2820783	JAVY-ORIG-6OZ	ItemFees	Commission	-3.59
17239876544	327-2159218-2820783	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.32
17239876544	327-2159218-2820783	JAVY-VAN-6OZ	ItemPrice	Principal	27.03
17239876544	327-2159218-2820783	JAVY-VAN-6OZ	ItemPrice	Tax	1.43
17239876544	327-2159218-2820783	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876544	327-2159218-2820783	JAVY-VAN-6OZ	ItemFees	Commission	-4.05
17239876544	327-2159218-2820783	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.93
17239876544	346-6677452-9846661	JAVY-VAN-18OZ	ItemPrice	Principal	57.16
17239876544	346-6677452-9846661	JAVY-VAN-18OZ	ItemPrice	Tax	3.77
17239876544	346-6677452-9846661	JAVY-VAN-18OZ	ItemPrice	Shipping	5.99
17239876544	346-6677452-9846661	JAVY-VAN-18OZ	ItemFees	Commission	-8.57
17239876544	346-6677452-9846661	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.25
17239876544	678-9105332-5361090	JAVY-DEC-6OZ	ItemPrice	Principal	29.06
17239876544	678-9105332-5361090	JAVY-DEC-6OZ	ItemPrice	Tax	2.69
17239876544	678-9105332-5361090	JAVY-DEC-6OZ	ItemFees	Commission	-4.36
17239876544	678-9105332-5361090	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.58
17239876544	627-5291898-9300462	JAVY-MOC-18OZ	ItemPrice	Principal	54.55
17239876544	627-5291898-9300462	JAVY-MOC-18OZ	ItemPrice	Tax	5.11
17239876544	627-5291898-9300462	JAVY-MOC-18OZ	ItemPrice	Shipping	3.99
17239876544	627-5291898-9300462	JAVY-MOC-18OZ	ItemFees	Commission	-8.18
17239876544	627-5291898-9300462	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.17
17239876544	209-6596049-9890913	JAVY-MUG	ItemPrice	Principal	20.88
17239876544	209-6596049-9890913	JAVY-MUG	ItemPrice	Tax	1.43
17239876544	209-6596049-9890913	JAVY-MUG	ItemFees	Commission	-3.13
17239876544	522-9092258-2191647	JAVY-CAR-6OZ	ItemPrice	Principal	26.79
17239876544	522-9092258-2191647	JAVY-CAR-6OZ	ItemPrice	Tax	1.48
17239876544	522-9092258-2191647	JAVY-CAR-6OZ	ItemFees	Commission	-4.02
17239876544	522-9092258-2191647	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.82
17239876544	756-7470157-4196618	JAVY-DEC-18OZ	ItemPrice	Principal	61.98
17239876544	756-7470157-4196618	JAVY-DEC-18OZ	ItemPrice	Tax	3.66
17239876544	756-7470157-4196618	JAVY-DEC-18OZ	ItemPrice	Shipping	5.99
17239876544	756-7470157-4196618	JAVY-DEC-18OZ	ItemFees	Commission	-9.3
17239876544	756-7470157-4196618	JAVY-DEC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.97
17239876544	166-5840407-6230529	JAVY-VAN-6OZ	ItemPrice	Principal	28.2
17239876544	166-5840407-6230529	JAVY-VAN-6OZ	ItemPrice	Tax	2.78
17239876544	166-5840407-6230529	JAVY-VAN-6OZ	ItemPrice	Shipping	3.99
17239876544	166-5840407-6230529	JAVY-VAN-6OZ	ItemFees	Commission	-4.23
17239876544	166-5840407-6230529	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.51
17239876544	643-1238385-7502933	JAVY-DEC-6OZ	ItemPrice	Principal	25.84
17239876544	643-1238385-7502933	JAVY-DEC-6OZ	ItemPrice	Tax	1.64
17239876544	643-1238385-7502933	JAVY-DEC-6OZ	ItemFees	Commission	-3.88
17239876544	643-1238385-7502933	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.46
17239876544	868-5167886-9129206	JAVY-MOC-6OZ	ItemPrice	Principal	26.43
17239876544	868-5167886-9129206	JAVY-MOC-6OZ	ItemPrice	Tax	1.95
17239876544	868-5167886-9129206	JAVY-MOC-6OZ	ItemPrice	Shipping	5.99
17239876544	868-5167886-9129206	JAVY-MOC-6OZ	ItemFees	Commission	-3.96
17239876544	868-5167886-9129206	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.22
17239876544	684-3402309-8506652	JAVY-ORIG-18OZ	ItemPrice	Principal	104.08
17239876544	684-3402309-8506652	JAVY-ORIG-18OZ	ItemPrice	Tax	8.52
17239876544	684-3402309-8506652	JAVY-ORIG-18OZ	ItemPrice	Shipping	5.99
17239876544	684-3402309-8506652	JAVY-ORIG-18OZ	ItemFees	Commission	-15.61
17239876544	684-3402309-8506652	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.95
17239876544	573-1923523-2056781	JAVY-ORIG-6OZ	ItemPrice	Principal	24.85
17239876544	573-1923523-2056781	JAVY-ORIG-6OZ	ItemPrice	Tax	1.92
17239876544	573-1923523-2056781	JAVY-ORIG-6OZ	ItemPrice	Shipping	3.99
17239876544	573-1923523-2056781	JAVY-ORIG-6OZ	ItemFees	Commission	-3.73
17239876544	573-1923523-2056781	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.25
17239876544	930-8612952-1688111	JAVY-ORIG-6OZ	ItemPrice	Principal	22.57
17239876544	930-8612952-1688111	JAVY-ORIG-6OZ	ItemPrice	Tax	1.26
17239876544	930-8612952-1688111	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876544	930-8612952-1688111	JAVY-ORIG-6OZ	ItemFees	Commission	-3.39
17239876544	930-8612952-1688111	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.76
17239876544	198-1599929-3045053	JAVY-MUG	ItemPrice	Principal	40.54
17239876544	198-1599929-3045053	JAVY-MUG	ItemPrice	Tax	2.42
17239876544	198-1599929-3045053	JAVY-MUG	ItemPrice	Shipping	3.99
17239876544	198-1599929-3045053	JAVY-MUG	ItemFees	Commission	-6.08
17239876544	198-1599929-3045053	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-5.67
17239876544	546-9693313-9000293	JAVY-ORIG-6OZ	ItemPrice	Principal	26.17
17239876544	546-9693313-9000293	JAVY-ORIG-6OZ	ItemPrice	Tax	2.54
17239876544	546-9693313-9000293	JAVY-ORIG-6OZ	ItemPrice	Shipping	3.99
17239876544	546-9693313-9000293	JAVY-ORIG-6OZ	ItemFees	Commission	-3.93
17239876544	546-9693313-9000293	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.17
17239876544	471-2880285-7394370	JAVY-ORIG-6OZ	ItemPrice	Principal	26.13
17239876544	471-2880285-7394370	JAVY-ORIG-6OZ	ItemPrice	Tax	1.87
17239876544	471-2880285-7394370	JAVY-ORIG-6OZ	ItemFees	Commission	-3.92
17239876544	471-2880285-7394370	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.51
17239876544	901-3616132-6482131	JAVY-VAN-6OZ	ItemPrice	Principal	27.59
17239876544	901-3616132-6482131	JAVY-VAN-6OZ	ItemPrice	Tax	1.76
17239876544	901-3616132-6482131	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876544	901-3616132-6482131	JAVY-VAN-6OZ	ItemFees	Commission	-4.14
17239876544	245-6462654-5418691	JAVY-ORIG-6OZ	ItemPrice	Principal	50.2
17239876544	245-6462654-5418691	JAVY-ORIG-6OZ	ItemPrice	Tax	4.98
17239876544	245-6462654-5418691	JAVY-ORIG-6OZ	ItemFees	Commission	-7.53
17239876544	528-4611623-5112228	JAVY-ORIG-18OZ	ItemPrice	Principal	50.44
17239876544	528-4611623-5112228	JAVY-ORIG-18OZ	ItemPrice	Tax	4.9
17239876544	528-4611623-5112228	JAVY-ORIG-18OZ	ItemPrice	Shipping	5.99
17239876544	528-4611623-5112228	JAVY-ORIG-18OZ	ItemFees	Commission	-7.57
17239876544	528-4611623-5112228	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.03
17239876544	806-4462115-3185373	JAVY-ORIG-6OZ	ItemPrice	Principal	24.46
17239876544	806-4462115-3185373	JAVY-ORIG-6OZ	ItemPrice	Tax	1.57
17239876544	806-4462115-3185373	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876544	806-4462115-3185373	JAVY-ORIG-6OZ	ItemFees	Commission	-3.67
17239876544	806-4462115-3185373	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.37
17239876544	911-8284009-6232589	JAVY-CAR-6OZ	ItemPrice	Principal	27.96
17239876544	911-8284009-6232589	JAVY-CAR-6OZ	ItemPrice	Tax	2.77
17239876544	911-8284009-6232589	JAVY-CAR-6OZ	ItemPrice	Shipping	3.99
17239876544	911-8284009-6232589	JAVY-CAR-6OZ	ItemFees	Commission	-4.19
17239876544	911-8284009-6232589	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.39
17239876544	969-5440740-6111749	JAVY-VAN-6OZ	ItemPrice	Principal	52.32
17239876544	969-5440740-6111749	JAVY-VAN-6OZ	ItemPrice	Tax	3.79
17239876544	969-5440740-6111749	JAVY-VAN-6OZ	ItemPrice	Shipping	3.99
17239876544	969-5440740-6111749	JAVY-VAN-6OZ	ItemFees	Commission	-7.85
17239876544	969-5440740-6111749	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.31
17239876544	316-3927844-9743019	JAVY-MOC-6OZ	ItemPrice	Principal	50.32
17239876544	316-3927844-9743019	JAVY-MOC-6OZ	ItemPrice	Tax	3.47
17239876544	316-3927844-9743019	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876544	316-3927844-9743019	JAVY-MOC-6OZ	ItemFees	Commission	-7.55
17239876544	316-3927844-9743019	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.36
17239876544	434-5930580-7024756	JAVY-ORIG-18OZ	ItemPrice	Principal	57.66
17239876544	434-5930580-7024756	JAVY-ORIG-18OZ	ItemPrice	Tax	3.76
17239876544	434-5930580-7024756	JAVY-ORIG-18OZ	ItemPrice	Shipping	3.99
17239876544	434-5930580-7024756	JAVY-ORIG-18OZ	ItemFees	Commission	-8.65
17239876544	434-5930580-7024756	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.43
17239876544	265-3223080-9788838	JAVY-DEC-6OZ	ItemPrice	Principal	26.94
17239876544	265-3223080-9788838	JAVY-DEC-6OZ	ItemPrice	Tax	2.56
17239876544	265-3223080-9788838	JAVY-DEC-6OZ	ItemFees	Commission	-4.04
17239876544	265-3223080-9788838	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.88
17239876544	729-1012148-2896527	JAVY-DEC-18OZ	ItemPrice	Principal	61.1
17239876544	729-1012148-2896527	JAVY-DEC-18OZ	ItemPrice	Tax	5.11
17239876544	729-1012148-2896527	JAVY-DEC-18OZ	ItemPrice	Shipping	3.99
17239876544	729-1012148-2896527	JAVY-DEC-18OZ	ItemFees	Commission	-9.16
