amazon-order-id	purchase-date	order-status	fulfillment-channel	sku	asin	product-name	quantity	currency	item-price	item-tax	shipping-price	ship-city	ship-state	ship-postal-code	ship-country
265-3223080-9788838	2025-03-13T13:32:51+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B099192913	Decaf Concentrate 6oz	1	USD	26.94	2.56	0.0	Jacksonland	WI	14808	US
729-1012148-2896527	2025-01-26T07:53:44+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B011077636	Decaf Concentrate 18oz	1	USD	61.1	5.11	3.99	New Lisa	VA	74736	US
180-6974962-9863866	2025-02-10T02:07:59+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B083196740	Vanilla Concentrate 18oz	1	USD	55.37	2.97	3.99	Lake Williamland	MO	86364	US
690-2077186-7314488	2025-07-24T12:21:02+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B026209065	Caramel Concentrate 6oz	1	USD	27.86	2.24	0.0	Simpsonburgh	AL	16223	US
718-2551513-2042209	2025-11-12T02:02:41+00:00	Pending	Amazon	JAVY-CAR-6OZ	B060341085	Caramel Concentrate 6oz	1	USD	25.36	1.44	0.0	Port Madisonmouth	GA	93554	US
758-7930077-4165804	2025-05-19T09:09:28+00:00	Shipped	Amazon	JAVY-MUG	B040377057	Travel Mug	1	USD	19.57	1.77	3.99	Juliaville	WA	65509	US
181-2030206-8697275	2025-10-04T02:19:15+00:00	Shipped	Merchant	JAVY-MUG	B067965149	Travel Mug	2	USD	39.0	2.16	0.0	New Garyland	NC	62624	US
131-7314882-5316391	2025-10-10T04:37:14+00:00	Shipped	Amazon	JAVY-CBKIT	B018488223	Cold Brew Kit	1	USD	32.97	2.48	5.99	South Jonathanbury	AL	53855	US
807-6250879-6211639	2025-06-10T22:46:08+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B027929181	Vanilla Concentrate 18oz	1	USD	56.55	4.21	3.99	East Mandyport	MI	38922	US
265-6120156-6599059	2025-11-19T15:51:52+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B049607302	Mocha Concentrate 6oz	2	USD	53.14	3.42	3.99	East Michael	KY	12670	US
121-1158107-2891886	2025-01-21T08:09:07+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B059897432	Caramel Concentrate 6oz	1	USD	25.91	1.71	3.99	Smithmouth	IN	24236	US
454-8385086-7379983	2025-03-24T20:02:46+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B011126586	Original Concentrate 6oz	1	USD	25.28	1.69	0.0	New Joseph	MD	11285	US
770-6811782-6892946	2025-01-22T20:57:08+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B099683358	Caramel Concentrate 6oz	1	USD	27.78	2.02	3.99	Lake Robin	OH	87574	US
261-6225349-7075877	2025-10-04T05:52:22+00:00	Shipped	Amazon	JAVY-MUG	B026364059	Travel Mug	1	USD	20.41	1.08	3.99	New Josephmouth	NY	62689	US
300-7899732-3383525	2025-07-22T06:23:35+00:00	Shipped	Amazon	JAVY-MUG	B076501121	Travel Mug	1	USD	19.89	1.3	5.99	South Christina	MI	27795	US
170-4875205-6430076	2025-12-16T02:29:59+00:00	Shipped	Amazon	JAVY-CBKIT	B047393796	Cold Brew Kit	2	USD	65.24	6.24	3.99	South Darlene	FL	46785	US
262-9118655-4572281	2025-08-25T05:21:27+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B090458810	Decaf Concentrate 6oz	2	USD	52.06	3.0	5.99	Codyberg	LA	62147	US
646-8979998-5920075	2025-09-30T17:26:42+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B089178103	Caramel Concentrate 18oz	1	USD	58.32	3.31	5.99	Millermouth	KY	79495	US
493-7299854-2742172	2025-06-24T11:02:52+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B049098892	Caramel Concentrate 6oz	1	USD	28.33	1.88	3.99	Jennifertown	IN	89253	US
201-2405840-2462149	2025-02-10T18:15:13+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B079511019	Decaf Concentrate 6oz	1	USD	28.16	2.59	0.0	West Stacy	AL	91208	US
110-5119286-7858904	2025-01-23T22:42:50+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B057527118	Vanilla Concentrate 6oz	1	USD	25.79	2.14	3.99	Breannastad	WI	15174	US
956-8385584-5034106	2025-06-07T22:57:03+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B036685837	Mocha Concentrate 18oz	1	USD	57.93	5.66	3.99	Johnsonville	NJ	14434	US
445-8561975-9198215	2025-01-15T20:18:50+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B077300297	Vanilla Concentrate 6oz	1	USD	26.92	2.41	0.0	West Stephanieside	OR	76711	US
279-7155350-4719358	2025-03-13T07:12:48+00:00	Pending	Amazon	JAVY-START	B060968569	Starter Kit	1	USD	42.13	3.08	5.99	East Lindaside	VA	53533	US
947-6646515-1389705	2025-06-02T14:03:11+00:00	Shipped	Amazon	JAVY-VARIETY	B029861924	Variety Pack	1	USD	48.2	2.46	3.99	Jessicaside	VA	54715	US
519-7248711-6807290	2025-06-02T13:32:39+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B018604884	Decaf Concentrate 6oz	2	USD	51.52	4.25	3.99	Timothychester	NY	67832	US
957-5361998-4279851	2025-03-09T00:43:48+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B084111484	Mocha Concentrate 18oz	1	USD	58.62	2.95	0.0	Martinezmouth	TX	50225	US
599-2772931-7500795	2025-09-05T00:57:32+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B086018909	Mocha Concentrate 18oz	1	USD	58.95	3.38	0.0	North Vincentview	CO	41390	US
672-2774773-9963829	2025-02-19T18:51:14+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B071283803	Caramel Concentrate 6oz	1	USD	24.68	1.81	3.99	Greenhaven	FL	98700	US
632-8231664-8374192	2025-06-01T03:32:02+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B092500020	Vanilla Concentrate 6oz	1	USD	24.8	1.4	5.99	South Lori	NJ	73572	US
953-7773017-8322991	2025-04-17T03:58:50+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B048875310	Decaf Concentrate 6oz	1	USD	27.24	2.41	3.99	New Danielton	WI	64817	US
830-9202550-8159274	2025-08-04T07:20:08+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B027118087	Decaf Concentrate 6oz	1	USD	26.64	1.42	5.99	Christineshire	VA	17622	US
445-2849696-7431928	2025-05-25T13:40:49+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B022482489	Original Concentrate 6oz	1	USD	23.13	1.63	5.99	South Kevinton	OH	53410	US
903-6599357-1394136	2025-11-07T09:07:14+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B053723253	Vanilla Concentrate 6oz	1	USD	24.34	2.39	3.99	South Cathy	CO	96231	US
816-6289913-6109781	2025-06-21T23:18:27+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B033742229	Mocha Concentrate 18oz	2	USD	110.04	10.9	5.99	Port James	WI	43235	US
622-9214263-8903294	2025-02-05T10:57:20+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B060901396	Original Concentrate 6oz	1	USD	25.41	1.66	5.99	West Amber	OH	67329	US
430-8014938-8194576	2025-05-18T22:42:26+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B055562054	Original Concentrate 18oz	1	USD	53.54	3.5	0.0	Nelsonton	GA	66583	US
895-5175927-5422836	2025-10-21T16:53:44+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B069798742	Original Concentrate 6oz	2	USD	48.16	4.15	5.99	North Jeffrey	AL	69678	US
260-1715141-8063144	2025-06-13T11:26:48+00:00	Shipped	Merchant	JAVY-CAR-6OZ	B070954505	Caramel Concentrate 6oz	2	USD	55.6	5.16	3.99	Floreschester	MA	25075	US
853-5226632-4405318	2025-04-28T03:02:55+00:00	Shipped	Merchant	JAVY-CBKIT	B046958566	Cold Brew Kit	2	USD	70.84	6.74	0.0	Lake Melissa	TX	22543	US
873-9575539-4073195	2025-01-24T07:21:47+00:00	Shipped	Merchant	JAVY-CAR-18OZ	B038342106	Caramel Concentrate 18oz	1	USD	62.27	6.1	0.0	East Jamesfort	OR	90458	US
388-8307932-7033731	2025-02-01T13:25:25+00:00	Shipped	Amazon	JAVY-START	B080592212	Starter Kit	1	USD	46.78	3.84	3.99	Port Alexis	CT	43604	US
740-9247688-6964621	2025-08-10T11:54:32+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B018997471	Caramel Concentrate 6oz	1	USD	24.64	2.27	3.99	East Kathleentown	WI	08491	US
703-3968215-4779941	2025-09-20T01:59:24+00:00	Shipped	Merchant	JAVY-CAR-6OZ	B027837080	Caramel Concentrate 6oz	1	USD	25.73	2.29	0.0	North Amyfurt	AL	33094	US
632-8141365-9810622	2025-10-22T16:25:25+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B052527329	Original Concentrate 6oz	2	USD	46.7	2.87	0.0	Juliafurt	CO	59933	US
873-3825278-1659962	2025-12-09T03:06:17+00:00	Shipped	Amazon	JAVY-VARIETY	B090556003	Variety Pack	1	USD	47.79	4.39	3.99	New Daniel	IL	01133	US
745-8005851-2185397	2025-05-14T01:15:45+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B050402685	Mocha Concentrate 18oz	2	USD	122.14	9.71	0.0	New Adrianashire	SC	12295	US
554-7684561-2172053	2025-10-07T16:27:34+00:00	Shipped	Merchant	JAVY-DEC-6OZ	B094694276	Decaf Concentrate 6oz	1	USD	27.07	1.62	3.99	West Davidtown	OK	03534	US
332-3021533-6778881	2025-05-25T02:17:46+00:00	Shipped	Amazon	JAVY-START	B088657548	Starter Kit	1	USD	46.67	4.28	5.99	South Ashleyberg	OR	31315	US
282-1847639-1534958	2025-10-12T07:59:04+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B070554124	Vanilla Concentrate 6oz	1	USD	28.03	1.79	5.99	Lake Troy	IL	60367	US
349-9236291-5164944	2025-01-13T22:16:11+00:00	Shipped	Merchant	JAVY-ORIG-18OZ	B086818783	Original Concentrate 18oz	1	USD	56.23	3.16	5.99	Singhton	MA	51383	US
176-9058517-8869378	2025-12-28T12:10:54+00:00	Shipped	Amazon	JAVY-START	B014706073	Starter Kit	1	USD	45.99	3.7	0.0	New Lauramouth	CO	39849	US
373-3237764-2357396	2025-11-16T04:31:57+00:00	Shipped	Amazon	JAVY-CBKIT	B041667840	Cold Brew Kit	2	USD	72.46	6.1	3.99	Port Michelleside	TN	56240	US
778-5604366-7534464	2025-02-05T08:43:03+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B022335410	Caramel Concentrate 6oz	1	USD	25.99	1.81	3.99	Cookefurt	WA	32606	US
806-9913539-8272759	2025-04-16T01:27:20+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B022955959	Mocha Concentrate 6oz	2	USD	55.36	4.85	3.99	North Andrewshire	SC	68009	US
689-4271049-2449367	2025-09-15T03:11:04+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B096796381	Decaf Concentrate 6oz	1	USD	27.2	1.36	0.0	Gabriellebury	CA	57459	US
854-5641385-6135239	2025-06-28T13:49:10+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B076703346	Mocha Concentrate 6oz	1	USD	28.3	1.73	5.99	North Jenniferbury	CA	58915	US
393-8107394-6712412	2025-07-25T01:26:50+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B090671897	Vanilla Concentrate 6oz	1	USD	26.71	2.31	3.99	North Alexandraland	CO	42226	US
827-4244888-3993326	2025-09-16T22:17:38+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B037785275	Decaf Concentrate 6oz	1	USD	25.78	1.32	5.99	Lake Cassandrastad	TN	91504	US
644-7174675-5814169	2025-07-12T23:50:31+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B048637194	Caramel Concentrate 18oz	2	USD	124.12	10.84	3.99	Markberg	NC	75648	US
232-3518191-3907564	2025-03-30T16:07:14+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B010405792	Mocha Concentrate 6oz	1	USD	24.37	1.51	3.99	Edwardtown	LA	25288	US
762-8441169-4899264	2025-08-27T10:23:47+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B067508347	Decaf Concentrate 6oz	3	USD	77.46	4.85	3.99	Lindatown	MN	09468	US
614-1996373-9074630	2025-01-18T04:51:43+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B025194209	Original Concentrate 6oz	1	USD	23.03	2.02	3.99	Jamesbury	MN	36904	US
717-7528706-9025163	2025-09-21T18:15:38+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B036265282	Caramel Concentrate 6oz	2	USD	54.72	3.29	5.99	Jenkinsmouth	LA	42660	US
667-9596116-4527427	2025-10-17T14:52:27+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B068207973	Decaf Concentrate 18oz	2	USD	123.24	7.46	5.99	Hardingview	MA	37644	US
860-3383215-5185490	2025-12-04T12:22:11+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B041251831	Mocha Concentrate 6oz	1	USD	27.64	2.13	3.99	Michellechester	TN	58384	US
718-9770616-1420531	2025-10-12T04:07:37+00:00	Pending	Amazon	JAVY-MOC-18OZ	B089759588	Mocha Concentrate 18oz	1	USD	62.3	6.01	0.0	Lake Brian	OH	08176	US
158-7620469-8779566	2025-12-25T19:46:22+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B071325141	Decaf Concentrate 6oz	1	USD	26.91	1.95	3.99	West Nicole	TX	95006	US
553-4840647-9089143	2025-10-15T17:54:26+00:00	Shipped	Amazon	JAVY-VARIETY	B086306516	Variety Pack	1	USD	52.36	3.74	5.99	Port Donaldside	UT	12507	US
597-5708189-1719796	2025-04-02T11:13:44+00:00	Pending	Amazon	JAVY-ORIG-18OZ	B073382236	Original Concentrate 18oz	1	USD	51.6	3.3	5.99	East Denise	PA	67785	US
649-5592657-2862783	2025-07-13T11:06:33+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B073425000	Decaf Concentrate 18oz	1	USD	63.82	3.95	3.99	Carlsonport	WA	00648	US
713-6842499-8982593	2025-03-15T12:54:13+00:00	Pending	Amazon	JAVY-DEC-18OZ	B050139394	Decaf Concentrate 18oz	1	USD	62.93	6.07	5.99	South Donald	MO	70084	US
463-9802514-1139059	2025-11-17T20:45:44+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B045936161	Caramel Concentrate 6oz	1	USD	26.67	2.09	5.99	Vincentland	SC	65628	US
434-2087096-5484270	2025-09-29T10:44:01+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B053163522	Vanilla Concentrate 6oz	1	USD	27.35	1.74	3.99	Haleyberg	VA	61786	US
501-2683265-2031775	2025-04-13T09:39:36+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B060850060	Decaf Concentrate 6oz	1	USD	27.6	2.34	3.99	Port Roberta	PA	84016	US
342-1572791-1175788	2025-10-03T10:59:15+00:00	Pending	Amazon	JAVY-ORIG-6OZ	B073132019	Original Concentrate 6oz	1	USD	24.22	1.72	5.99	South Larry	OR	29634	US
349-1649295-6354995	2025-10-23T13:44:36+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B030796249	Vanilla Concentrate 18oz	1	USD	61.83	4.44	0.0	Wendytown	UT	01604	US
993-1107309-1917101	2025-10-29T01:31:21+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B086286616	Caramel Concentrate 6oz	1	USD	27.41	2.58	3.99	Christopherville	IN	73903	US
247-5334598-5297274	2025-03-19T21:10:55+00:00	Shipped	Amazon	JAVY-START	B047532643	Starter Kit	1	USD	42.78	4.25	3.99	New Jacqueline	MO	14549	US
685-7268303-2432675	2025-10-07T19:51:49+00:00	Pending	Amazon	JAVY-VAN-18OZ	B088820337	Vanilla Concentrate 18oz	1	USD	59.39	4.26	3.99	Lake Robertland	NJ	82859	US
775-8304041-7196373	2025-12-16T00:22:47+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B079645009	Original Concentrate 6oz	2	USD	48.22	2.56	0.0	Port Crystal	KY	43409	US
614-2897059-2071167	2025-11-10T01:45:51+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B052140332	Original Concentrate 18oz	1	USD	49.7	2.85	3.99	Anneport	IN	87737	US
875-7652566-3264194	2025-02-15T16:37:38+00:00	Shipped	Amazon	JAVY-VARIETY	B058207482	Variety Pack	2	USD	93.5	5.35	5.99	Wilsonton	VA	08474	US
294-2792395-2609728	2025-01-13T01:35:59+00:00	Shipped	Merchant	JAVY-VAN-18OZ	B092310365	Vanilla Concentrate 18oz	1	USD	56.35	4.0	3.99	Guzmanbury	MD	07759	US
115-5056936-8178453	2025-12-03T17:17:17+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B044022540	Vanilla Concentrate 6oz	2	USD	49.14	4.15	3.99	Ronaldtown	TX	07550	US
444-7695964-7384786	2025-07-10T16:30:02+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B046536109	Original Concentrate 6oz	1	USD	25.44	2.02	3.99	East Annahaven	CA	19286	US
979-2633916-3324120	2025-09-28T03:23:00+00:00	Shipped	Amazon	JAVY-CBKIT	B068084777	Cold Brew Kit	1	USD	35.02	2.85	3.99	Millerland	WA	95319	US
732-1349302-9578600	2025-11-28T11:01:22+00:00	Shipped	Merchant	JAVY-CAR-6OZ	B086897894	Caramel Concentrate 6oz	1	USD	27.11	2.48	3.99	East Tonya	OH	17167	US
716-6173803-9179125	2025-10-08T18:06:59+00:00	Pending	Amazon	JAVY-MOC-6OZ	B086037214	Mocha Concentrate 6oz	2	USD	55.68	3.21	5.99	Jonesland	OK	16897	US
118-3092948-1451417	2025-10-30T12:51:54+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B097552273	Mocha Concentrate 6oz	1	USD	27.46	1.63	5.99	Lake Rebeccaside	MI	94260	US
747-1825138-3193948	2025-04-03T03:04:52+00:00	Shipped	Merchant	JAVY-MOC-6OZ	B043464305	Mocha Concentrate 6oz	1	USD	27.02	2.1	0.0	Alexanderchester	UT	57546	US
369-7207481-3725972	2025-01-29T17:15:06+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B079118568	Mocha Concentrate 18oz	1	USD	60.9	5.29	0.0	Jeffreyview	OH	41402	US
526-6366867-7768120	2025-06-21T04:51:23+00:00	Pending	Amazon	JAVY-CBKIT	B014211007	Cold Brew Kit	2	USD	67.1	6.44	0.0	Swansonport	NJ	86365	US
458-4610796-2943460	2025-01-12T17:36:42+00:00	Shipped	Amazon	JAVY-MUG	B054697340	Travel Mug	1	USD	20.59	1.73	5.99	East Tiffany	GA	55415	US
592-8618437-5592588	2025-06-04T17:40:03+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B095174825	Decaf Concentrate 6oz	1	USD	25.64	1.43	5.99	Port Cynthia	KY	50677	US
537-7817302-2554522	2025-12-27T03:18:17+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B065703840	Caramel Concentrate 6oz	1	USD	25.67	1.81	3.99	North Christymouth	OR	31512	US
649-7073950-5873688	2025-11-30T12:25:27+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B067117615	Vanilla Concentrate 6oz	2	USD	51.28	4.95	3.99	West Victorborough	TN	96431	US
733-1764201-3830048	2025-06-20T19:56:22+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B034769759	Vanilla Concentrate 6oz	2	USD	56.06	5.14	0.0	Travisberg	NY	34510	US
728-2807197-9833078	2025-05-09T16:54:19+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B098477236	Original Concentrate 6oz	1	USD	23.93	1.6	0.0	West Angela	SC	55794	US
469-2376816-4349758	2025-05-07T06:05:42+00:00	Shipped	Amazon	JAVY-VARIETY	B048859995	Variety Pack	1	USD	47.58	2.77	5.99	South Yvetteside	CA	22662	US
691-4211770-8476172	2025-07-10T09:29:53+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B064669019	Original Concentrate 18oz	2	USD	111.68	6.01	5.99	West Katherine	WA	98733	US
659-6723129-9768914	2025-08-29T05:22:33+00:00	Shipped	Amazon	JAVY-START	B076515425	Starter Kit	1	USD	42.34	3.59	5.99	Port Stephen	NJ	24522	US
380-1463222-8576990	2025-04-17T14:19:28+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B086737291	Mocha Concentrate 6oz	1	USD	26.62	1.92	5.99	Chaveztown	NJ	67267	US
348-5851455-5404727	2025-11-02T12:07:32+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B026916704	Original Concentrate 6oz	1	USD	24.39	2.31	5.99	Boonefurt	MD	46518	US
342-6222352-5212792	2025-04-12T04:32:27+00:00	Shipped	Merchant	JAVY-VARIETY	B091448493	Variety Pack	1	USD	51.33	4.28	3.99	Cisnerosberg	CO	36684	US
351-9258655-6864413	2025-12-10T09:20:13+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B050102873	Original Concentrate 6oz	1	USD	25.56	1.42	5.99	New Natashachester	MN	72037	US
586-8138021-9685686	2025-12-12T15:14:12+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B024935184	Decaf Concentrate 6oz	1	USD	25.56	2.07	3.99	Dixonview	CA	82230	US
406-6785075-2705617	2025-08-16T20:06:42+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B038545292	Vanilla Concentrate 18oz	2	USD	113.02	6.72	3.99	Thomasland	LA	87321	US
503-8152792-2306692	2025-05-02T14:11:38+00:00	Shipped	Merchant	JAVY-MOC-18OZ	B081063308	Mocha Concentrate 18oz	1	USD	58.81	5.37	3.99	New Brian	WA	27723	US
767-1389181-1527765	2025-02-15T22:10:12+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B060688710	Original Concentrate 6oz	2	USD	47.32	2.42	0.0	Alexischester	GA	14768	US
227-1798227-9583662	2025-09-09T11:45:46+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B071334602	Mocha Concentrate 18oz	1	USD	56.07	3.47	0.0	Vincentfort	WA	39997	US
536-6435422-1994058	2025-03-07T15:14:53+00:00	Pending	Amazon	JAVY-ORIG-18OZ	B038299041	Original Concentrate 18oz	1	USD	57.05	4.18	3.99	East Joe	NC	36136	US
944-7141336-5365030	2025-05-05T05:26:48+00:00	Shipped	Merchant	JAVY-ORIG-6OZ	B050967020	Original Concentrate 6oz	2	USD	50.94	3.74	0.0	West Brian	MD	95666	US
455-8287075-5965690	2025-11-04T06:43:42+00:00	Cancelled	Amazon	JAVY-ORIG-6OZ	B044260331	Original Concentrate 6oz	1	USD	23.91	1.74	3.99	Kochfurt	SC	72287	US
770-5066055-2920222	2025-11-23T10:05:16+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B051670665	Vanilla Concentrate 18oz	1	USD	54.81	3.93	3.99	North Edward	OH	44577	US
395-3908064-8180944	2025-10-21T05:44:23+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B072075584	Mocha Concentrate 6oz	1	USD	26.48	1.67	3.99	Bridgesstad	IN	21947	US
711-6355162-6043433	2025-09-20T06:34:41+00:00	Shipped	Amazon	JAVY-CBKIT	B090059115	Cold Brew Kit	1	USD	34.46	2.56	0.0	Jonathanburgh	OK	02754	US
475-6279531-2713528	2025-04-15T14:22:25+00:00	Shipped	Amazon	JAVY-MUG	B067466371	Travel Mug	1	USD	20.42	1.23	0.0	Kellerview	AZ	37601	US
159-4526163-2346947	2025-07-14T11:49:29+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B057840211	Original Concentrate 6oz	1	USD	22.97	2.26	3.99	Port Davidfort	SC	26134	US
282-2236434-6055080	2025-11-21T21:50:16+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B085685104	Mocha Concentrate 18oz	1	USD	61.41	5.48	3.99	New Dwaynebury	LA	00831	US
535-9729878-4358746	2025-07-23T20:14:39+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B043406178	Original Concentrate 6oz	2	USD	46.12	4.47	5.99	Hallbury	OH	44719	US
164-9223975-4283185	2025-12-11T05:04:22+00:00	Cancelled	Amazon	JAVY-VAN-6OZ	B085842996	Vanilla Concentrate 6oz	2	USD	51.66	4.45	5.99	Vincenthaven	MO	23932	US
581-2711384-7005202	2025-11-24T04:47:16+00:00	Pending	Merchant	JAVY-VAN-6OZ	B031788216	Vanilla Concentrate 6oz	1	USD	27.9	2.51	0.0	New Zacharyshire	TX	55521	US
696-6674910-7096643	2025-03-04T22:08:13+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B023250194	Original Concentrate 6oz	1	USD	25.54	1.73	3.99	South Richardtown	MO	46024	US
336-3232359-7919933	2025-04-05T05:26:52+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B053197628	Decaf Concentrate 6oz	1	USD	25.67	2.11	3.99	Port Craigton	NJ	24322	US
982-8391885-9283618	2025-02-20T12:31:34+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B033972809	Decaf Concentrate 18oz	3	USD	191.79	15.4	0.0	East Lisastad	LA	41264	US
279-7597544-4190589	2025-06-10T05:12:58+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B035270136	Decaf Concentrate 18oz	1	USD	60.61	5.26	5.99	Lake Kara	OR	11283	US
681-8633502-5149704	2025-02-28T10:28:05+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B095743764	Caramel Concentrate 18oz	1	USD	54.89	4.75	3.99	East Michelle	MO	16028	US
286-4611597-6531987	2025-11-21T12:00:56+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B020509275	Original Concentrate 6oz	1	USD	25.02	1.79	5.99	Williamshaven	MO	56060	US
674-8325380-9312160	2025-08-12T00:30:44+00:00	Shipped	Amazon	JAVY-VARIETY	B026553301	Variety Pack	1	USD	49.26	4.92	5.99	Port Sonyafort	NY	19149	US
937-8719584-5578043	2025-12-21T18:18:35+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B055211405	Original Concentrate 18oz	1	USD	57.44	3.7	3.99	Lake Jessicahaven	PA	50970	US
505-4653143-8601469	2025-02-28T10:33:48+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B068315354	Original Concentrate 18oz	1	USD	50.86	4.08	3.99	North Jameston	MD	92102	US
652-5506068-4565669	2025-07-26T17:23:52+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B050895689	Vanilla Concentrate 18oz	1	USD	62.21	5.75	0.0	North Brooke	OK	72690	US
728-7754056-7101238	2025-10-09T14:13:50+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B017386396	Vanilla Concentrate 6oz	1	USD	25.1	1.31	0.0	North Christopherview	MN	04752	US
687-7951646-1696111	2025-12-25T04:29:21+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B079981549	Caramel Concentrate 6oz	2	USD	56.6	3.37	3.99	East Kennethfort	WI	15807	US
368-5639536-6593903	2025-04-09T05:12:06+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B093828732	Original Concentrate 6oz	2	USD	47.58	2.71	0.0	North Karen	AZ	65562	US
379-1801131-2936672	2025-12-04T17:02:43+00:00	Cancelled	Amazon	JAVY-DEC-18OZ	B020629139	Decaf Concentrate 18oz	1	USD	59.54	4.01	5.99	New Lynnside	MO	54888	US
379-3710319-7736712	2025-10-22T08:30:40+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B045828236	Decaf Concentrate 6oz	2	USD	52.52	2.98	5.99	Port Karafurt	MA	20894	US
282-5787890-6713849	2025-10-23T18:47:55+00:00	Shipped	Amazon	JAVY-START	B094436777	Starter Kit	2	USD	86.36	6.28	5.99	Gabrielaton	FL	95103	US
